0.000000000000000000e+00 -1.370030173107917304e-01 -2.491117305831480611e-02 1.801178113682300186e-02 -2.175748288514638140e-02 5.166120230449340774e-03 -3.295620306038433284e-03 4.515660177099083128e-03 1.413909001149348714e-04 -4.742137244200562442e-04
1.000000000000000056e-01 4.062981551707137151e-02 -6.831362464943710813e-03 3.072613331860431576e-03 9.115276687981389153e-04 -1.406273126619585027e-03 -5.161720662093850082e-03 -9.404154593298354528e-03 -9.344872873757327503e-03 -9.074369414862856406e-03
2.000000000000000111e-01 -1.659466445475692165e-01 -1.659790436299789923e-02 -9.588394517688060559e-02 1.971710238861483153e-02 -1.700107351704630010e-02 -4.537617812228474448e-03 -1.773029590732069782e-02 -1.630036289107200317e-02 -1.510954003802249257e-02
3.000000000000000444e-01 -7.055334941219096323e-02 -1.812374185141605448e-03 -3.839762288488196562e-02 -1.500731767181994261e-02 -2.275269579312103052e-02 -2.027031466283103767e-02 -1.999984101244341173e-02 -1.919391725653608882e-02 -1.976918205128967709e-02
4.000000000000000222e-01 -1.059137336742548181e-02 2.693446374669448626e-02 2.932724617816421034e-02 -4.096935874405362860e-02 -3.273670379447220224e-02 -2.271873199591088743e-02 -1.596676558584508160e-02 -1.970385663984687910e-02 -1.952150128943978824e-02
5.000000000000000000e-01 3.143480339768886522e-02 1.552653380849012416e-02 3.832439027519670555e-02 -1.103908448021428956e-02 -1.595367037052148815e-02 -2.245823428281856424e-02 -2.213888881554186214e-02 -2.133398826859744107e-02 -1.957686751795928090e-02
6.000000000000000888e-01 -1.842242606236593194e-01 5.565558754721687540e-02 -2.617815034783738809e-02 -4.662862554286899622e-03 -2.668599566754811803e-02 -1.375507897927623346e-02 -1.678972537802588330e-02 -1.812963999594354239e-02 -1.712645742943522814e-02
7.000000000000000666e-01 -4.942927148538348719e-02 -4.903362648976884730e-02 -3.676384697062361206e-02 -4.492418690838919683e-03 -1.278828698975095768e-02 -1.354859093276124075e-02 -1.561718178214665555e-02 -1.202023906508527251e-02 -1.193251487390209649e-02
8.000000000000000444e-01 5.532670295691776569e-03 -3.961845449808101133e-02 -1.533329915538528612e-03 -8.914445317327497620e-03 -1.479949546151206399e-02 -1.300027646103312645e-02 -9.020638873639011054e-03 -2.204711870603151026e-03 -5.405246850390853924e-03
9.000000000000000222e-01 3.280715055607551500e-01 6.427106089172163195e-02 -3.720670376501888227e-02 -1.360911742892052453e-02 -5.636978671979885752e-03 6.840270691425582444e-04 5.403874227596662354e-03 5.527361198893274846e-03 5.473738735005363558e-03
1.000000000000000000e+00 5.315227131404738625e-02 1.034923191941413551e-01 -3.685953783962605396e-02 1.489377224930863233e-02 1.066582739274849270e-02 6.852386150182422295e-03 1.633188238243233822e-02 1.539763088804599854e-02 1.709420382354426629e-02
1.100000000000000089e+00 3.589765209811541374e-02 -4.191383843567111911e-03 3.977730058078000897e-02 1.705455619898003927e-02 4.713812334698376516e-02 2.691985184034658210e-02 2.854282573642104651e-02 2.725853298132461730e-02 2.673909575425809787e-02
1.200000000000000178e+00 1.265266500190288801e-02 5.688738577380256928e-02 -4.473517821350490864e-03 7.919585751018734521e-02 4.932490912718807963e-02 4.146768936732962707e-02 4.457475861126773686e-02 3.990925340782649350e-02 4.199343429843566122e-02
1.300000000000000044e+00 4.590002208701750991e-02 1.135666208948420269e-01 2.234762036267893409e-02 3.799423955721278195e-02 3.649279411232164705e-02 5.935806096612049332e-02 5.402540646863205481e-02 5.886703246687301216e-02 5.596911239025961771e-02
1.400000000000000133e+00 4.734563771037883506e-03 4.674444171602395309e-02 7.202503913142509206e-02 7.613411721034697710e-02 7.952071404179891778e-02 7.118729092413879356e-02 7.484856293651551140e-02 7.077215102228254229e-02 7.041006560102387735e-02
1.500000000000000000e+00 5.129853964683925988e-02 1.163221606275517961e-01 1.200606269758073830e-01 7.642642352650738657e-02 8.680793609234725705e-02 9.274813348052518558e-02 8.583698905902965859e-02 8.786328020847768150e-02 8.558272807257723269e-02
1.600000000000000089e+00 1.186699486104865475e-01 1.230047628588361586e-01 1.512030199005420239e-01 1.171215732944888566e-01 1.128455010667012287e-01 1.100913703590760545e-01 9.871327888512178295e-02 9.985523279655364459e-02 1.010401150138036108e-01
1.700000000000000178e+00 7.558742862211204061e-02 9.179942293321731450e-02 8.925554222188435138e-02 1.395311319579486953e-01 1.020948744795869834e-01 1.156991868575774213e-01 1.183822298486375685e-01 1.175468146310379020e-01 1.153583978307871349e-01
1.800000000000000044e+00 1.334305660776527458e-01 9.896270065938589378e-02 1.236698246789395689e-01 1.566332291951971212e-01 1.154414656884534818e-01 1.245003836978221951e-01 1.278570480755890637e-01 1.302443209406677072e-01 1.324418719491541330e-01
1.900000000000000133e+00 -1.629616486031626454e-02 1.207795510906017056e-01 1.226790737084429012e-01 1.506365054584193341e-01 1.476893406305776479e-01 1.505492997805433220e-01 1.460112292721499061e-01 1.460959491685146772e-01 1.471171715899003696e-01
2.000000000000000000e+00 1.006401063397445728e-01 1.428757127196536858e-01 1.766474696870521388e-01 1.919643492742129365e-01 1.668278677653843856e-01 1.662425824633060045e-01 1.596659120953280719e-01 1.612624937543477577e-01 1.606807552298948616e-01
2.100000000000000089e+00 3.307777757531451535e-01 1.591960829407107203e-01 1.892084939587229675e-01 1.612221795908471700e-01 1.552099699014438949e-01 1.761591015272263860e-01 1.713170856512148121e-01 1.695981457422222338e-01 1.738231583329191143e-01
2.200000000000000178e+00 3.516461606344705171e-01 1.526421985179884366e-01 2.251983219076567622e-01 2.004784959975862701e-01 1.658694020621763188e-01 1.865879674462398441e-01 1.795044342467514153e-01 1.808601481303924452e-01 1.860378348143016114e-01
2.300000000000000266e+00 1.732711077458913285e-01 2.615042704544605634e-01 1.946616331449170789e-01 2.245271825733415327e-01 2.007372453371089049e-01 1.850357641932923181e-01 1.914557972839762701e-01 1.955184255141864114e-01 1.929307542004995435e-01
2.400000000000000355e+00 1.074614334763687173e-01 3.067511028963080255e-01 1.534196160359658778e-01 2.035624843401933060e-01 2.166854914447869651e-01 1.994021943714611722e-01 1.979203749356852060e-01 1.999783075514851294e-01 1.996287674109883947e-01
